id;type;attributes.name;attributes.symbol;attributes.serie;attributes.start_date;attributes.end_date;attributes.previous_asset_id;attributes.conceptual_asset_id;attributes.last_day.book_value;attributes.last_day.net_asset_value;attributes.last_day.total_assets;attributes.last_day.total_net_assets;attributes.last_day.institutional_investors;attributes.last_day.shareholders;attributes.last_day.date;conceptual_asset_id;conceptual_asset_name;conceptual_asset_symbol;attributes.last_day.fixed_management_fee;attributes.last_day.iva_exclusive_expenses;attributes.last_day.iva_inclusive_expenses;attributes.last_day.purchase_fee;attributes.last_day.redemption_fee;attributes.last_day.variable_management_fee;attributes.last_day.fixed_fee;attributes.last_day.new_shares;attributes.last_day.outstanding_shares;attributes.last_day.redeemed_shares;attributes.last_day.close_price;attributes.last_day.adjusted_close_price;attributes.last_day.high_price;attributes.last_day.low_price;attributes.last_day.open_price;attributes.last_day.volume;attributes.last_day.dividend;attributes.last_day.split;attributes.last_day.dividend_distribution_factor;attributes.last_day.rate;attributes.last_day.dirty_price;attributes.last_day.price_as_percentage_of_par_value;attributes.last_day.duration;attributes.last_day.yield_to_maturity;attributes.last_day.variable_fee
11762;real_asset;FONDO MUTUO SCOTIA FUTURO;FFMM-SCOTIA-8105-INVER;INVER;2007-09-21;2021-08-14;;1978,0;;1666,7366;10095319140,0;86543424,0;0,0;44,0;2021-08-14;1978;FONDO MUTUO SCOTIA FUTURO;FFMM-SCOTIA-8105;4007,0;0,0;0,0;0,0;0,0;0,0;4,6300456057759e-05;0,0;51923,8748;0,0;;;;;;;;;;;;;;;
11760;real_asset;FONDO MUTUO SCOTIA FUTURO;FFMM-SCOTIA-8105-E;E;2007-09-21;2021-08-14;;1978,0;;1786,2613;10095319140,0;2804807287,0;0,0;132,0;2021-08-14;1978;FONDO MUTUO SCOTIA FUTURO;FFMM-SCOTIA-8105;91447,0;0,0;0,0;0,0;0,0;0,0;3,260366600723253e-05;0,0;1570211,111;0,0;;;;;;;;;;;;;;;
11669;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-A;A;2010-01-12;2021-04-17;11668,0;1963,0;;1369,7177;41392871341,0;5556309208,0;0,0;330,0;2021-04-17;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;525235,0;0,0;0,0;0,0;0,0;0,0;9,452947637323067e-05;0,0;4056535,9307;0,0;;;;;;;;;;;;;;;
16380;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-WEB;WEB;2021-04-19;;;1963,0;;1262,535;42966538722,0;8820756045,0;0,0;2315,0;2024-08-20;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;406068,0;0,0;0,0;0,0;0,0;0,0;4,61770156868512e-05;28919,2776;6986543,7748;7509,5323;;;;;;;;;;;;;;;
16377;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-CONVENIO;CONVENIO;;;;1963,0;;1000,0;49743144924,0;0,0;0,0;0,0;2021-04-19;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
11673;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-E;E;2010-01-12;2021-04-17;;1963,0;;1559,0532;41392871341,0;12729628324,0;0,0;145,0;2021-04-17;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;833584,0;0,0;0,0;0,0;0,0;0,0;6,548376580865206e-05;0,0;8164973,4444;0,0;;;;;;;;;;;;;;;
11676;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-PATRI;PATRI;2010-01-12;2021-04-17;;1963,0;;1749,3927;41392871341,0;1143267098,0;0,0;25,0;2021-04-17;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;72046,0;0,0;0,0;0,0;0,0;0,0;6,301764489333708e-05;0,0;653522,2907;0,0;;;;;;;;;;;;;;;
11668;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-UNICA;UNICA;1998-01-14;2002-04-30;;1963,0;;;;;;;;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;;;;;;;;;;;;;;;;;;;;;;;;;
11670;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-B;B;2002-05-01;2010-01-11;;1963,0;;1901,2989;937182997,0;24097997,0;0,0;13,0;2010-01-11;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;924,0;0,0;0,0;0,0;0,0;0,0;3,8343435763562e-05;0,0;12674,4913;0,0;;;;;;;;;;;;;;;
11671;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-V;V;2010-01-12;2012-06-25;11669,0;1963,0;;1418,9007;3726528485,0;709940624,0;0,0;292,0;2012-06-25;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;90264,0;7810,0;0,0;0,0;0,0;0,0;0,0001271430269588167;0,0;500345,536;0,0;;;;;;;;;;;;;;;
11674;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-GLOBA;GLOBA;2010-01-12;2021-04-17;;1963,0;;988,4093;41392871341,0;699786357,0;0,0;15,0;2021-04-17;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;36429,0;0,0;0,0;0,0;0,0;0,0;5,2057316687584e-05;0,0;707992,4891;0,0;;;;;;;;;;;;;;;
11675;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-INVER;INVER;2010-01-12;2021-04-17;;1963,0;;1448,3781;41392871341,0;1810072807,0;0,0;81,0;2021-04-17;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;148289,0;0,0;0,0;0,0;0,0;0,0;8,192432891457718e-05;0,0;1249723,9431;0,0;;;;;;;;;;;;;;;
11677;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-PERSO;PERSO;2012-06-26;2021-04-17;11671,0;1963,0;;2002,1128;41392871341,0;18866342103,0;0,0;2028,0;2021-04-17;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;1550786,0;0,0;0,0;0,0;0,0;0,0;8,219855187261786e-05;0,0;9423216,1652;0,0;;;;;;;;;;;;;;;
16374;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-AHORROSIST;AHORROSIST;2021-05-05;;;1963,0;;1276,0744;42966538722,0;79873801,0;0,0;9,0;2024-08-20;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;3514,0;0,0;0,0;0,0;0,0;0,0;4,399440061704338e-05;0,0;62593,3734;0,0;;;;;;;;;;;;;;;
16379;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-WEALTH;WEALTH;2022-01-28;;;1963,0;;1244,8093;42966538722,0;8927347098,0;0,0;52,0;2024-08-20;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;321982,0;0,0;0,0;0,0;0,0;0,0;3,606692967859779e-05;0,0;7171658,4206;0,0;;;;;;;;;;;;;;;
11672;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-APV;APV;2010-01-12;;11670,0;1963,0;;3857,9577;42966538722,0;3009463185,0;0,0;164,0;2024-08-20;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;49346,0;0,0;0,0;0,0;0,0;0,0;1,639380990567747e-05;29,2857;780066,4028;178,4261;;;;;;;;;;;;;;;
16375;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-ALTOPATRIM;ALTOPATRIM;2021-06-01;;;1963,0;;1252,0217;42966538722,0;3582812867,0;0,0;53,0;2024-08-20;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;152717,0;0,0;0,0;0,0;0,0;0,0;4,262488878685832e-05;0,0;2861622,0205;0,0;;;;;;;;;;;;;;;
16376;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-CLASICA;CLASICA;2021-04-18;;11677,0;1963,0;;2458,5012;42966538722,0;14299876234,0;0,0;2383,0;2024-08-20;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;975981,0;0,0;0,0;0,0;0,0;0,0;6,803743962603015e-05;313,6057;5816501,6287;18571,7019;;;;;;;;;;;;;;;
16378;real_asset;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116-FAMILIACLA;FAMILIACLA;2021-04-18;;11675,0;1963,0;;1800,6629;42966538722,0;2750346097,0;0,0;287,0;2024-08-20;1963;FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO;FFMM-SCOTIA-8116;159362,0;0,0;0,0;0,0;0,0;0,0;5,792685918497949e-05;277,6755;1527407,5435;690,7737;;;;;;;;;;;;;;;
11734;real_asset;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117-E;E;2007-12-11;2021-10-23;11731,0;1973,0;;1772,6034;563614752213,0;7380468417,0;0,0;381,0;2021-10-23;1973;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117;141344,0;0,0;0,0;0,0;0,0;0,0;1,915108798168305e-05;0,0;4163632,0165;0,0;;;;;;;;;;;;;;;
15090;real_asset;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117-AFP;AFP;;2021-10-23;;1973,0;;;;;;;;1973;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117;;;;;;;;;;;;;;;;;;;;;;;;;
11735;real_asset;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117-V;V;2007-12-11;2021-10-23;;1973,0;;1622,7643;563614752213,0;489725925015,0;7,0;462,0;2021-10-23;1973;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117;3756830,0;0,0;0,0;0,0;0,0;0,0;7,671290834531439e-06;0,0;301785001,6188;0,0;;;;;;;;;;;;;;;
11733;real_asset;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117-B;B;2004-05-31;2021-10-23;;1973,0;;1847,0388;563614752213,0;9430950199,0;0,0;94,0;2021-10-23;1973;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117;128934,0;0,0;0,0;0,0;0,0;0,0;1,367136897973137e-05;0,0;5105983,887;0,0;;;;;;;;;;;;;;;
11730;real_asset;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117-UNICA;UNICA;1998-02-17;2004-05-30;;1973,0;;;;;;;;1973;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117;;;;;;;;;;;;;;;;;;;;;;;;;
11731;real_asset;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117-C;C;2004-05-31;2007-12-10;;1973,0;;1148,2194;133842778104,0;27925921313,0;55,0;2535,0;2007-12-10;1973;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117;474897,0;0,0;0,0;0,0;0,0;0,0;1,727794757822646e-05;1433661,832;24321066,7194;1050293,0839;;;;;;;;;;;;;;;
11732;real_asset;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117-A;A;2004-05-31;2021-10-23;11730,0;1973,0;;2584,8842;563614752213,0;57053856715,0;1,0;5685,0;2021-10-23;1973;FONDO MUTUO SCOTIA CORPORATIVO;FFMM-SCOTIA-8117;1248960,0;0,0;0,0;0,0;0,0;0,0;2,189089523323384e-05;0,0;22072112,9981;0,0;;;;;;;;;;;;;;;
11807;real_asset;FONDO MUTUO SCOTIA MILA;FFMM-SCOTIA-8858-GLOBA;GLOBA;2011-03-18;2021-02-14;;1986,0;;896,4117;282082390,0;0,0;0,0;0,0;2021-02-14;1986;FONDO MUTUO SCOTIA MILA;FFMM-SCOTIA-8858;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
11806;real_asset;FONDO MUTUO SCOTIA MILA;FFMM-SCOTIA-8858-APV;APV;2011-03-18;2021-02-14;;1986,0;;954,3155;282082390,0;8196671,0;0,0;11,0;2021-02-14;1986;FONDO MUTUO SCOTIA MILA;FFMM-SCOTIA-8858;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;8589,0574;0,0;;;;;;;;;;;;;;;
11808;real_asset;FONDO MUTUO SCOTIA MILA;FFMM-SCOTIA-8858-INVER;INVER;2011-03-18;2021-02-14;;1986,0;;807,2472;282082390,0;18251724,0;0,0;4,0;2021-02-14;1986;FONDO MUTUO SCOTIA MILA;FFMM-SCOTIA-8858;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;22609,8338;0,0;;;;;;;;;;;;;;;
11810;real_asset;FONDO MUTUO SCOTIA MILA;FFMM-SCOTIA-8858-PERSO;PERSO;2011-03-18;2021-02-14;;1986,0;;988,8734;282082390,0;255580754,0;0,0;87,0;2021-02-14;1986;FONDO MUTUO SCOTIA MILA;FFMM-SCOTIA-8858;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;258456,5031;0,0;;;;;;;;;;;;;;;
11809;real_asset;FONDO MUTUO SCOTIA MILA;FFMM-SCOTIA-8858-PATRI;PATRI;2011-03-18;2021-02-14;;1986,0;;953,0;282082390,0;953,0;0,0;1,0;2021-02-14;1986;FONDO MUTUO SCOTIA MILA;FFMM-SCOTIA-8858;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;1,0;0,0;;;;;;;;;;;;;;;
11545;real_asset;FONDO MUTUO SANTANDER GESTIÓN ACTIVA RETORNO;FFMM-SANTANDER-9647-EJECU;EJECU;2018-09-25;;;1944,0;;1368,1835;166077481644,0;82505974695,0;0,0;744,0;2024-08-20;1944;FONDO MUTUO SANTANDER GESTIÓN ACTIVA RETORNO;FFMM-SANTANDER-9647;2714670,0;0,0;22622,0;0,0;0,0;0,0;3,278795603686724e-05;2923,5844;60303295,8704;213974,4424;;;;;;;;;;;;;;;
11544;real_asset;FONDO MUTUO SANTANDER GESTIÓN ACTIVA RETORNO;FFMM-SANTANDER-9647-APV;APV;2019-09-27;;;1944,0;;1310,7174;166077481644,0;578107636,0;0,0;26,0;2024-08-20;1944;FONDO MUTUO SANTANDER GESTIÓN ACTIVA RETORNO;FFMM-SANTANDER-9647;7898,0;0,0;158,0;0,0;0,0;0,0;1,366181573841035e-05;0,0;441061,9954;0,0;;;;;;;;;;;;;;;
17054;real_asset;FONDO MUTUO SANTANDER GESTIÓN ACTIVA RETORNO;FFMM-SANTANDER-9647-I;I;;;;1944,0;;;;;;;;1944;FONDO MUTUO SANTANDER GESTIÓN ACTIVA RETORNO;FFMM-SANTANDER-9647;;;;;;;;;;;;;;;;;;;;;;;;;
11543;real_asset;FONDO MUTUO SANTANDER GESTIÓN ACTIVA RETORNO;FFMM-SANTANDER-9647-AM;AM;;;;1944,0;;;;;;;;1944;FONDO MUTUO SANTANDER GESTIÓN ACTIVA RETORNO;FFMM-SANTANDER-9647;;;;;;;;;;;;;;;;;;;;;;;;;
11546;real_asset;FONDO MUTUO SANTANDER GESTIÓN ACTIVA RETORNO;FFMM-SANTANDER-9647-G;G;2018-09-11;2022-02-17;;1944,0;;1067,9899;179054790354,0;72552578609,0;0,0;4615,0;2022-02-17;1944;FONDO MUTUO SANTANDER GESTIÓN ACTIVA RETORNO;FFMM-SANTANDER-9647;2791574,0;0,0;19940,0;0,0;0,0;0,0;3,835763989190707e-05;31716,0366;67933766,2503;242339,6424;;;;;;;;;;;;;;;
